[Tuesday/November 12/11/2024 23:29:54] /media/Movies/Evil Dead 2 1987 REMASTERED BluRay 1080p DTS AC3 x264-MgB/Evil Dead 2 1987 REMASTERED BluRay 1080p DTS AC3 x264-MgB.mkv | length=5067.59 | time=3180.933
[Wednesday/November 13/11/2024 00:03:09] /media/Movies/Evil Dead 2 1987 REMASTERED BluRay 1080p DTS AC3 x264-MgB/Evil Dead 2 1987 REMASTERED BluRay 1080p DTS AC3 x264-MgB.mkv | length=5067.59 | time=5036.912
[Wednesday/November 13/11/2024 15:26:27] /media/Movies/Poor.Things.2023.1080p.BluRay.DDP5.1.x265.10bit-GalaxyRG265[TGx]/Poor.Things.2023.1080p.BluRay.DDP5.1.x265.10bit-GalaxyRG265.mkv | length=8500 | time=8242.443
[Wednesday/November 13/11/2024 18:49:56] /media/Series/The.Penguin.S01.1080p.WEBRip.10bit.DDP5.1.x265-HODL/The.Penguin.S01E01.After.Hours.1080p.WEBRip.10bit.DDP5.1.x265-HODL.mkv | length=3981.728 | time=3981.728
[Wednesday/November 13/11/2024 19:39:21] /media/Series/The.Penguin.S01.1080p.WEBRip.10bit.DDP5.1.x265-HODL/The.Penguin.S01E02.Inside.Man.1080p.WEBRip.10bit.DDP5.1.x265-HODL.mkv | length=3355.644 | time=3225.472
[Wednesday/November 13/11/2024 22:23:34] /media/Series/The.Penguin.S01.1080p.WEBRip.10bit.DDP5.1.x265-HODL/The.Penguin.S01E03.Bliss.1080p.WEBRip.10bit.DDP5.1.x265-HODL.mkv | length=3552.09 | time=3475.43
[Wednesday/November 13/11/2024 23:19:04] /media/Series/The.Penguin.S01.1080p.WEBRip.10bit.DDP5.1.x265-HODL/The.Penguin.S01E04.Centanni.1080p.WEBRip.10bit.DDP5.1.x265-HODL.mkv | length=3492.698 | time=3492.698
[Wednesday/November 13/11/2024 23:38:16] /media/Movies/The.Batman.2022.1080p.WEBRip.DDP5.1.x264-NOGRP/The.Batman.2022.1080p.WEBRip.DDP5.1.x264-NOGRP.mkv | length=10570.944 | time=1302.176
[Thursday/November 14/11/2024 12:22:12] /media/Movies/The.Batman.2022.1080p.WEBRip.DDP5.1.x264-NOGRP/The.Batman.2022.1080p.WEBRip.DDP5.1.x264-NOGRP.mkv | length=10570.944 | time=10542.073
[Thursday/November 14/11/2024 13:02:50] /media/Series/The.Penguin.S01.1080p.WEBRip.10bit.DDP5.1.x265-HODL/The.Penguin.S01E05.Homecoming.1080p.WEBRip.10bit.DDP5.1.x265-HODL.mkv | length=3252.256 | time=41.875
[Thursday/November 14/11/2024 13:33:50] /media/Movies/Misery (1990) (1080p BluRay50 x265 HEVC 10bit AAC 5.1 Silence)/Misery (1990) (1080p BluRay50 x265 Silence).mkv | length=6445.033 | time=1534.324
[Thursday/November 14/11/2024 13:44:57] /media/Movies/Scream.1996.REMASTERED.1080p.10bit.BluRay.6CH.x265.HEVC-PSA/Scream.1996.REMASTERED.1080p.10bit.BluRay.6CH.x265.HEVC-PSA.mkv | length=6661.989 | time=469.469
[Thursday/November 14/11/2024 16:00:36] /media/Movies/Scream.1996.REMASTERED.1080p.10bit.BluRay.6CH.x265.HEVC-PSA/Scream.1996.REMASTERED.1080p.10bit.BluRay.6CH.x265.HEVC-PSA.mkv | length=6661.989 | time=3278.484
[Thursday/November 14/11/2024 16:56:37] /media/Movies/Scream.1996.REMASTERED.1080p.10bit.BluRay.6CH.x265.HEVC-PSA/Scream.1996.REMASTERED.1080p.10bit.BluRay.6CH.x265.HEVC-PSA.mkv | length=6661.989 | time=6642.427
[Thursday/November 14/11/2024 20:13:29] /media/Movies/Santa Sangre (1989) [BluRay] [1080p] [YTS.LT]/Santa.Sangre.1989.1080p.BluRay.x264-[YTS.LT].mp4 | length=7372.0313333333 | time=4.7964583333333
[Thursday/November 14/11/2024 20:38:40] /media/Movies/Santa Sangre (1989) [BluRay] [1080p] [YTS.LT]/Santa.Sangre.1989.1080p.BluRay.x264-[YTS.LT].mp4 | length=7372.0313333333 | time=40.29025
[Thursday/November 14/11/2024 23:23:13] /media/Movies/Santa Sangre (1989) [BluRay] [1080p] [YTS.LT]/Santa.Sangre.1989.1080p.BluRay.x264-[YTS.LT].mp4 | length=7372.0313333333 | time=7141.259125
[Friday/November 15/11/2024 00:09:41] /media/Anime/[SubsPlease] Dandadan - 07 (1080p) [6496CD9C].mkv | length=1437.083 | time=1436.979
[Friday/November 15/11/2024 00:09:41] /media/Anime/[SubsPlease] Dandadan - 07 (1080p) [6496CD9C].mkv | length=1437.083 | time=0
[Friday/November 15/11/2024 12:05:00] /media/Movies/Let the Right One In (2008) (1080p BluRay x265 HEVC 10bit AAC 5.1 Swedish Tigole)/Let the Right One In (2008) (1080p BluRay x265 10bit Tigole).mkv | length=6875.924 | time=797.547
[Friday/November 15/11/2024 13:40:23] /media/Movies/Let the Right One In (2008) (1080p BluRay x265 HEVC 10bit AAC 5.1 Swedish Tigole)/Let the Right One In (2008) (1080p BluRay x265 10bit Tigole).mkv | length=6875.924 | time=5483.395
[Friday/November 15/11/2024 15:49:16] /media/Movies/Let the Right One In (2008) (1080p BluRay x265 HEVC 10bit AAC 5.1 Swedish Tigole)/Let the Right One In (2008) (1080p BluRay x265 10bit Tigole).mkv | length=6875.924 | time=6719.379
[Friday/November 15/11/2024 18:41:26] /media/Movies/The.Wicker.Man.1973.The.Final.Cut.1080p.BluRay.x265-RBG.mp4 | length=5649.045 | time=68.166666666667
[Friday/November 15/11/2024 18:42:13] /media/Movies/The.Wicker.Man.1973.The.Final.Cut.1080p.BluRay.x265-RBG.mp4 | length=5649.045 | time=73.958333333333
[Friday/November 15/11/2024 22:30:46] /media/Movies/The.Wicker.Man.1973.The.Final.Cut.1080p.BluRay.x265-RBG.mp4 | length=5649.045 | time=5637.9166666667
[Saturday/November 16/11/2024 12:56:59] /media/Movies/The Substance (2024) (1080p AMZN WEB-DL x265 10bit EAC3 5.1 Silence)/The Substance (2024) (1080p AMZN WEB-DL x265 Silence).mkv | length=8489.084 | time=1839.625
[Saturday/November 16/11/2024 14:05:32] /media/Movies/The Substance (2024) (1080p AMZN WEB-DL x265 10bit EAC3 5.1 Silence)/The Substance (2024) (1080p AMZN WEB-DL x265 Silence).mkv | length=8489.084 | time=6948.042
[Saturday/November 16/11/2024 15:48:08] /media/Movies/The Substance (2024) (1080p AMZN WEB-DL x265 10bit EAC3 5.1 Silence)/The Substance (2024) (1080p AMZN WEB-DL x265 Silence).mkv | length=8489.084 | time=8489.084
[Saturday/November 16/11/2024 15:58:41] /media/Movies/Midsommar.2019.1080p.WEB-DL.H264.AC3-EVO[TGx]/Midsommar.2019.1080p.WEB-DL.H264.AC3-EVO.mkv | length=8825.312 | time=353.645
[Saturday/November 16/11/2024 16:00:20] /media/Movies/Midsommar.2019.1080p.WEB-DL.H264.AC3-EVO[TGx]/Midsommar.2019.1080p.WEB-DL.H264.AC3-EVO.mkv | length=8825.312 | time=114.072
[Saturday/November 16/11/2024 16:04:17] /media/Movies/Purple.Noon.1960.Criterion.1080p.BluRay.x265.HEVC.AAC-SARTRE/Purple.Noon.1960.Criterion.1080p.BluRay.x265.HEVC.AAC-SARTRE.mkv | length=7120.169 | time=283.325
[Saturday/November 16/11/2024 18:28:44] /media/Movies/Purple.Noon.1960.Criterion.1080p.BluRay.x265.HEVC.AAC-SARTRE/Purple.Noon.1960.Criterion.1080p.BluRay.x265.HEVC.AAC-SARTRE.mkv | length=7120.169 | time=3086.458
[Saturday/November 16/11/2024 20:03:10] /media/Movies/Purple.Noon.1960.Criterion.1080p.BluRay.x265.HEVC.AAC-SARTRE/Purple.Noon.1960.Criterion.1080p.BluRay.x265.HEVC.AAC-SARTRE.mkv | length=7120.169 | time=6758.335
[Sunday/November 17/11/2024 00:21:40] /media/Anime/Ranma/[Erai-raws] Ranma 1_2 (2024) - 07 [1080p][Multiple Subtitle][EE62C0B4].mkv | length=1468.095 | time=1387.97
[Sunday/November 17/11/2024 13:21:19] /media/Movies/Poussiere.dange.1987.1080p.NF.WEB-DL.AAC2.0.H.264-WELP.mkv | length=5574.016 | time=300.792
[Sunday/November 17/11/2024 17:16:15] /media/Movies/Bram Stokers Dracula 1992 REMASTERED 1080p BluRay HEVC x265 5.1 BONE.mkv | length=7641.642 | time=7282.734
[Sunday/November 17/11/2024 19:27:44] /media/Movies/Angel.Dust.1994.DVDRip.DD5.1.x264.mkv | length=7046.415 | time=1176.384
[Sunday/November 17/11/2024 19:29:35] /media/Movies/Angel.Dust.1994.DVDRip.DD5.1.x264.mkv | length=7046.415 | time=82.416
[Sunday/November 17/11/2024 20:08:50] /media/Series/The.Penguin.S01.1080p.WEBRip.10bit.DDP5.1.x265-HODL/The.Penguin.S01E05.Homecoming.1080p.WEBRip.10bit.DDP5.1.x265-HODL.mkv | length=3252.256 | time=3144.975
[Monday/November 18/11/2024 14:26:39] /media/Movies/Carrie (2002) (1080p BluRay x265 10bit EAC3 5.1 Ghost)/Carrie (2002) (1080p BluRay x265 Ghost).mkv | length=7942.048 | time=3646.142
[Monday/November 18/11/2024 14:30:17] /media/Movies/Carrie (2002) (1080p BluRay x265 10bit EAC3 5.1 Ghost)/Carrie (2002) (1080p BluRay x265 Ghost).mkv | length=7942.048 | time=3829.951
[Monday/November 18/11/2024 14:45:13] /media/Movies/Carrie (2002) (1080p BluRay x265 10bit EAC3 5.1 Ghost)/Carrie (2002) (1080p BluRay x265 Ghost).mkv | length=7942.048 | time=4098.761
[Monday/November 18/11/2024 16:00:29] /media/Movies/Angel.Dust.1994.DVDRip.DD5.1.x264.mkv | length=7046.415 | time=284.659
[Monday/November 18/11/2024 17:01:09] /media/Movies/The Vanishing (1988) (1080p BluRay x265 HEVC 10bit AAC 2.0 Dutch Tigole)/The Vanishing (1988) (1080p BluRay x265 10bit Tigole).mkv | length=6387.753 | time=2228.208
[Monday/November 18/11/2024 17:26:04] /media/Movies/Shura.1971.720p.BluRay.AC3.x264-Obscureness.mkv.crdownload | length=8032.829 | time=4152.4033374016
[Monday/November 18/11/2024 17:29:19] /media/Movies/The Vanishing (1988) (1080p BluRay x265 HEVC 10bit AAC 2.0 Dutch Tigole)/The Vanishing (1988) (1080p BluRay x265 10bit Tigole).mkv | length=6387.753 | time=0
[Monday/November 18/11/2024 18:49:24] /media/Movies/The Vanishing (1988) (1080p BluRay x265 HEVC 10bit AAC 2.0 Dutch Tigole)/The Vanishing (1988) (1080p BluRay x265 10bit Tigole).mkv | length=6387.753 | time=6318.542
[Monday/November 18/11/2024 21:16:43] /media/Movies/Carrie (1976) RM4K (1080p BluRay x265 HEVC 10bit AAC 5.1 Tigole)/Carrie (1976) RM4K (1080p BluRay x265 10bit Tigole).mkv | length=5889.96 | time=3807.595
[Monday/November 18/11/2024 21:25:52] /media/Movies/Carrie (1976) RM4K (1080p BluRay x265 HEVC 10bit AAC 5.1 Tigole)/Carrie (1976) RM4K (1080p BluRay x265 10bit Tigole).mkv | length=5889.96 | time=4027.732
[Monday/November 18/11/2024 22:13:53] /media/Movies/Carrie (1976) RM4K (1080p BluRay x265 HEVC 10bit AAC 5.1 Tigole)/Carrie (1976) RM4K (1080p BluRay x265 10bit Tigole).mkv | length=5889.96 | time=5849.886
[Tuesday/November 19/11/2024 17:29:13] /media/Movies/Shura.1971.720p.BluRay.AC3.x264-Obscureness.mkv | length=8032.829 | time=4398.294
[Tuesday/November 19/11/2024 19:18:32] /media/Movies/Shura.1971.720p.BluRay.AC3.x264-Obscureness.mkv | length=8032.829 | time=6854.047
[Tuesday/November 19/11/2024 19:49:00] /media/Movies/Shura.1971.720p.BluRay.AC3.x264-Obscureness.mkv | length=8032.829 | time=8032.791
[Tuesday/November 19/11/2024 19:49:30] /media/Anime/Dandadan/[SubsPlease] Dandadan - 07 (1080p) [6496CD9C].mkv | length=1437.083 | time=15.807
[Tuesday/November 19/11/2024 19:49:36] /media/Anime/Dandadan/[SubsPlease] Dandadan - 06 (1080p) [9E6B72C6].mkv | length=1437.083 | time=1349.6
[Tuesday/November 19/11/2024 19:50:00] /media/Anime/Dandadan/[SubsPlease] Dandadan - 07 (1080p) [6496CD9C].mkv | length=1437.083 | time=1437.083
[Thursday/November 21/11/2024 17:04:22] /media/Movies/Terrifier.2016.UNCUT.1080p.10bit.BluRay.6CH.x265.HEVC-PSA/Terrifier.2016.UNCUT.1080p.10bit.BluRay.6CH.x265.HEVC-PSA.mkv | length=5069.69 | time=2698.446
[Thursday/November 21/11/2024 17:06:24] /media/Movies/Terrifier.2.2022.1080p.AMZN.WEBRip.1600MB.DD2.0.x264-GalaxyRG[TGx]/Terrifier.2.2022.1080p.AMZN.WEBRip.1600MB.DD2.0.x264-GalaxyRG.mkv | length=8290.336 | time=4680.556
[Thursday/November 21/11/2024 17:06:41] /media/Series/The.Penguin.S01.1080p.WEBRip.10bit.DDP5.1.x265-HODL/The.Penguin.S01E05.Homecoming.1080p.WEBRip.10bit.DDP5.1.x265-HODL.mkv | length=3252.256 | time=3149.271
[Thursday/November 21/11/2024 17:06:54] /media/Series/The.Penguin.S01.1080p.WEBRip.10bit.DDP5.1.x265-HODL/The.Penguin.S01E06.Gold.Summit.1080p.WEBRip.10bit.DDP5.1.x265-HODL.mkv | length=3132.254 | time=563.229
[Friday/November 22/11/2024 00:48:03] /media/Anime/Dandadan/[SubsPlease] Dandadan - 08 (1080p) [3FEB2C5D].mkv | length=1422.036 | time=1421.922
[Friday/November 22/11/2024 00:51:47] /media/Anime/Dandadan/[SubsPlease] Dandadan - 08 (1080p) [3FEB2C5D].mkv | length=1422.036 | time=1164.957
[Saturday/November 23/11/2024 19:31:56] /media/Movies/Deadpool.and.Wolverine.2024.1080p.AMZN.WEB-DL.DDP5.1.Atmos.H.264-FLUX[TGx]/Deadpool.and.Wolverine.2024.1080p.AMZN.WEB-DL.DDP5.1.Atmos.H.264-FLUX.mkv | length=7753.209 | time=6057.833
[Saturday/November 23/11/2024 19:50:40] /media/Movies/Deadpool.and.Wolverine.2024.1080p.AMZN.WEB-DL.DDP5.1.Atmos.H.264-FLUX[TGx]/Deadpool.and.Wolverine.2024.1080p.AMZN.WEB-DL.DDP5.1.Atmos.H.264-FLUX.mkv | length=7753.209 | time=7753.167
[Sunday/November 24/11/2024 00:56:10] /media/Anime/Ranma/[Erai-raws] Ranma 1_2 (2024) - 08 [1080p][Multiple Subtitle][F6CE4B43].mkv | length=1472.179 | time=1389.346
[Monday/November 25/11/2024 14:51:42] /media/Anime/Gintama E131-138.mp4 | length=13747.165011338 | time=3552.5666666667
[Monday/November 25/11/2024 14:52:07] /media/Anime/Gintama E131-138.mp4 | length=13747.165011338 | time=3585.0666666667
[Monday/November 25/11/2024 15:57:50] /media/Anime/Gintama E131-138.mp4 | length=13747.165011338 | time=13327.6
[Monday/November 25/11/2024 16:21:04] /media/Anime/Gintama E139-140.mp4 | length=3962.9960090703 | time=3508.6666666667
[Monday/November 25/11/2024 16:50:07] /media/Anime/Gintama E141-142.mp4 | length=4095.6050113379 | time=3992.9
[Monday/November 25/11/2024 18:16:45] /media/Anime/Gintama E14-22.mp4 | length=18271.039002268 | time=9351.3333333333
[Monday/November 25/11/2024 19:19:22] /media/Anime/Gintama E14-22.mp4 | length=18271.039002268 | time=17673.366666667
[Monday/November 25/11/2024 19:54:51] /media/Anime/Gintama E23-25.mp4 | length=6547.47 | time=5841.4333333333
[Monday/November 25/11/2024 20:15:22] /media/Anime/Gintama E23-25.mp4 | length=6547.47 | time=5844.8
[Monday/November 25/11/2024 20:39:18] /media/Anime/Gintama E26-27.mp4 | length=4217.0919954649 | time=3724.7333333333
[Monday/November 25/11/2024 21:29:25] /media/Anime/Gintama E28-32.mp4 | length=8704.0690022676 | time=8354.3
[Monday/November 25/11/2024 21:30:20] /media/Anime/Gintama E33-35.mp4 | length=5789.7790022676 | time=451.6
[Monday/November 25/11/2024 23:18:08] /media/Anime/Gintama E33-35.mp4 | length=5789.7790022676 | time=5409.2666666667
[Monday/November 25/11/2024 23:50:02] /media/Anime/Gintama E36-38.mp4 | length=5621.4109977324 | time=4707
[Tuesday/November 26/11/2024 00:22:55] /media/Anime/Gintama E36-38.mp4 | length=5621.4109977324 | time=5531.2333333333
[Tuesday/November 26/11/2024 00:22:58] /media/Anime/Gintama E39-42.mp4 | length=7883.29 | time=4.6333333333333
[Tuesday/November 26/11/2024 00:23:04] /media/Anime/Gintama E36-38.mp4 | length=5621.4109977324 | time=1249.9
[Tuesday/November 26/11/2024 01:04:07] /media/Anime/Gintama E39-42.mp4 | length=7883.29 | time=6820.8333333333
[Tuesday/November 26/11/2024 10:37:36] /media/Anime/Gintama E39-42.mp4 | length=7883.29 | time=7468.9
[Tuesday/November 26/11/2024 10:57:23] /media/Anime/Gintama E43-45.mp4 | length=6092.7070068027 | time=3542.2666666667
[Tuesday/November 26/11/2024 11:29:33] /media/Anime/Gintama E43-45.mp4 | length=6092.7070068027 | time=5790.7666666667
[Tuesday/November 26/11/2024 11:29:40] /media/Anime/Gintama E43-45.mp4 | length=6092.7070068027 | time=5794.8333333333
[Tuesday/November 26/11/2024 11:34:28] /media/Anime/Gintama E46-49.mp4 | length=6971.3960090703 | time=726.8
[Tuesday/November 26/11/2024 12:09:24] /media/Anime/Gintama E46-49.mp4 | length=6971.3960090703 | time=4018.4
[Tuesday/November 26/11/2024 12:29:20] /media/Anime/Gintama E46-49.mp4 | length=6971.3960090703 | time=6702.6333333333
[Tuesday/November 26/11/2024 13:16:48] /media/Anime/Gintama E50-53.mp4 | length=7798.0960090703 | time=7518.1666666667
[Tuesday/November 26/11/2024 14:27:21] /media/Anime/Gintama E54-57.mp4 | length=7694.0939909297 | time=7200.3666666667
[Tuesday/November 26/11/2024 14:55:01] /media/Anime/Gintama E54-57.mp4 | length=7694.0939909297 | time=7202.6
[Tuesday/November 26/11/2024 14:55:11] /media/Anime/Gintama E54-57.mp4 | length=7694.0939909297 | time=13.1
[Tuesday/November 26/11/2024 15:41:44] /media/Anime/Gintama the Movie.mp4 | length=6597.3460090703 | time=6131.0333333333
[Tuesday/November 26/11/2024 15:52:08] /media/Anime/Gintama E62-64.mp4 | length=6023.5109977324 | time=1682.1333333333
[Tuesday/November 26/11/2024 16:17:49] /media/Anime/Gintama E62-64.mp4 | length=6023.5109977324 | time=6023.4333333333
[Tuesday/November 26/11/2024 16:18:00] /media/Anime/Gintama E65-68.mp4 | length=7230.9719954649 | time=216.1
[Tuesday/November 26/11/2024 16:18:17] /media/Anime/Gintama E62-64.mp4 | length=6023.5109977324 | time=5739.0666666667
[Tuesday/November 26/11/2024 17:39:04] /media/Anime/Gintama E65-68.mp4 | length=7230.9719954649 | time=6917.7
[Tuesday/November 26/11/2024 19:39:20] /media/Anime/Gintama E65-68.mp4 | length=7230.9719954649 | time=6938.1
[Tuesday/November 26/11/2024 20:13:26] /media/Anime/Gintama E69-71.mp4 | length=5182.81 | time=4876.1666666667
[Tuesday/November 26/11/2024 20:29:34] /media/Anime/Gintama E72-75.mp4 | length=8392.6670068027 | time=2511.9666666667
[Tuesday/November 26/11/2024 22:01:28] /media/Anime/Gintama E72-75.mp4 | length=8392.6670068027 | time=8222.3333333333
[Tuesday/November 26/11/2024 22:12:56] /media/Anime/Gintama E76-79.mp4 | length=7728.4370068027 | time=1514.7666666667
[Tuesday/November 26/11/2024 22:50:12] /media/Anime/Gintama E76-79.mp4 | length=7728.4370068027 | time=7190.0666666667
[Tuesday/November 26/11/2024 23:08:56] /media/Anime/Gintama E80-81.mp4 | length=4198.4229931973 | time=4054.0666666667
[Wednesday/November 27/11/2024 09:57:07] /media/Anime/Gintama E82-87.mp4 | length=10929.957006803 | time=3124.6
[Wednesday/November 27/11/2024 10:11:36] /media/Anime/Gintama E82-87.mp4 | length=10929.957006803 | time=4610.8333333333
[Wednesday/November 27/11/2024 23:05:02] /media/Anime/Gintama E82-87.mp4 | length=10929.957006803 | time=10929.9
[Thursday/November 28/11/2024 00:07:15] /media/Anime/Gintama E88-92.mp4 | length=9782.2650113379 | time=9264.7
[Thursday/November 28/11/2024 00:07:19] /media/Anime/Gintama the Movie.mp4 | length=6597.3460090703 | time=7.5
[Thursday/November 28/11/2024 00:07:34] /media/Anime/Gintama the Movie.mp4 | length=6597.3460090703 | time=15.4
[Thursday/November 28/11/2024 00:13:42] /media/Anime/Gintama E93-95.mp4 | length=5773.4090022676 | time=2345.0333333333
[Thursday/November 28/11/2024 15:33:49] /media/Anime/Gintama E93-95.mp4 | length=5773.4090022676 | time=5415.6
[Thursday/November 28/11/2024 16:04:00] /media/Anime/Gintama E96-100.mp4 | length=9941.67 | time=4779.9666666667
[Thursday/November 28/11/2024 20:10:53] /media/Anime/Gintama E96-100.mp4 | length=9941.67 | time=9292.3
[Thursday/November 28/11/2024 20:10:58] /media/Anime/Gintama E96-100.mp4 | length=9941.67 | time=9296.7666666667
[Thursday/November 28/11/2024 20:28:08] /media/Anime/Gintama E101-105.mp4 | length=9602.24 | time=2507.6666666667
[Thursday/November 28/11/2024 21:34:59] /media/Anime/Gintama E101-105.mp4 | length=9602.24 | time=8912.4
[Thursday/November 28/11/2024 21:37:15] /media/Anime/Gintama E106-111.mp4 | length=11479.062993197 | time=674.5
[Friday/November 29/11/2024 11:40:15] /media/Anime/Gintama E112-118.mp4 | length=12753.30399093 | time=466.73333333333
[Friday/November 29/11/2024 12:08:10] /media/Anime/Dandadan/[SubsPlease] Dandadan - 09 (1080p) [FF0AE279].mkv | length=1422.083 | time=1229.73
[Friday/November 29/11/2024 13:49:24] /media/Anime/Dandadan/[SubsPlease] Dandadan - 09 (1080p) [FF0AE279].mkv | length=1422.083 | time=1232.941
[Friday/November 29/11/2024 13:49:29] /media/Anime/Gintama E112-118.mp4 | length=12753.30399093 | time=467.16666666667
[Friday/November 29/11/2024 15:08:34] /media/Anime/Gintama E106-111.mp4 | length=11479.062993197 | time=10977.2
[Friday/November 29/11/2024 17:27:28] /media/Anime/Gintama E112-118.mp4 | length=12753.30399093 | time=12384.8
[Friday/November 29/11/2024 18:23:55] /media/Anime/Gintama E119-123.mp4 | length=9433.71 | time=8998.5666666667
[Friday/November 29/11/2024 19:48:32] /media/Anime/Gintama E119-123.mp4 | length=9433.71 | time=9005.4333333333
[Friday/November 29/11/2024 21:10:01] /media/Anime/Gintama E124-128.mp4 | length=10427.71 | time=10062.733333333
[Saturday/November 30/11/2024 13:20:52] /media/Anime/Gintama E129-130.mp4 | length=3838.5370068027 | time=2.1
[Saturday/November 30/11/2024 14:06:28] /media/Anime/Gintama E129-130.mp4 | length=3838.5370068027 | time=2173.7666666667
[Saturday/November 30/11/2024 16:14:10] /media/Anime/Gintama E129-130.mp4 | length=3838.5370068027 | time=2179.0333333333
[Saturday/November 30/11/2024 16:50:00] /media/Anime/Gintama E143-146.mp4 | length=7977.7260090703 | time=7533.7666666667
[Saturday/November 30/11/2024 17:42:33] /media/Anime/Gintama E147-150.mp4 | length=7789.9690022676 | time=7789.9
[Saturday/November 30/11/2024 17:42:33] /media/Anime/Gintama E147-150.mp4 | length=7789.9690022676 | time=0
[Sunday/December 01/12/2024 10:35:28] /media/Anime/Dandadan/[SubsPlease] Dandadan - 01 (1080p) [2AB10B14].mkv | length=1437.083 | time=13.472
[Sunday/December 01/12/2024 10:39:08] /media/Anime/Ranma/[Erai-raws] Ranma 1_2 (2024) - 09 [1080p][Multiple Subtitle][9F90633A].mkv | length=1466.133 | time=191.691
[Sunday/December 01/12/2024 11:25:25] /media/Anime/Ranma/[Erai-raws] Ranma 1_2 (2024) - 09 [1080p][Multiple Subtitle][9F90633A].mkv | length=1466.133 | time=1204.036
[Sunday/December 01/12/2024 11:33:13] /media/Anime/Ranma/[Erai-raws] Ranma 1_2 (2024) - 09 [1080p][Multiple Subtitle][9F90633A].mkv | length=1466.133 | time=1303.469
[Wednesday/December 04/12/2024 15:23:12] /media/Series/JUSTICE LEAGUE Cartoon Shows - 2001-2013 - 720p x264/02. Justice League UNLIMITED (Complete Series - 720p HD)/Season 1 (2004)/Justice League Unlimited - S01 E01 - Initiation (720p).m4v | length=1425.5573333333 | time=1397.1040333333
[Wednesday/December 04/12/2024 15:42:33] /media/Series/JUSTICE LEAGUE Cartoon Shows - 2001-2013 - 720p x264/02. Justice League UNLIMITED (Complete Series - 720p HD)/Season 1 (2004)/Justice League Unlimited - S01 E02 - For the Man Who Has Everything (720p).m4v | length=1320.0213333333 | time=1289.6216666667
[Wednesday/December 04/12/2024 15:57:31] /media/Series/JUSTICE LEAGUE Cartoon Shows - 2001-2013 - 720p x264/02. Justice League UNLIMITED (Complete Series - 720p HD)/Season 1 (2004)/Justice League Unlimited - S01 E03 - Kid Stuff (720p).m4v | length=1391.3386666667 | time=1369.368
[Wednesday/December 04/12/2024 16:09:14] /media/Series/JUSTICE LEAGUE Cartoon Shows - 2001-2013 - 720p x264/02. Justice League UNLIMITED (Complete Series - 720p HD)/Season 1 (2004)/Justice League Unlimited - S01 E04 - Hawk and Dove (720p).m4v | length=1369.5786666667 | time=1344.4681222222
[Wednesday/December 04/12/2024 16:24:52] /media/Series/JUSTICE LEAGUE Cartoon Shows - 2001-2013 - 720p x264/02. Justice League UNLIMITED (Complete Series - 720p HD)/Season 1 (2004)/Justice League Unlimited - S01 E05 - This Little Piggy (720p).m4v | length=1375.8506666667 | time=1348.4304111111
[Wednesday/December 04/12/2024 16:39:35] /media/Series/JUSTICE LEAGUE Cartoon Shows - 2001-2013 - 720p x264/02. Justice League UNLIMITED (Complete Series - 720p HD)/Season 1 (2004)/Justice League Unlimited - S01 E06 - Fearful Symmetry (720p).m4v | length=1389.4714111111 | time=1359.9836222222
[Wednesday/December 04/12/2024 16:53:16] /media/Series/JUSTICE LEAGUE Cartoon Shows - 2001-2013 - 720p x264/02. Justice League UNLIMITED (Complete Series - 720p HD)/Season 1 (2004)/Justice League Unlimited - S01 E07 - The Greatest Story Never Told (720p).m4v | length=1372.8297888889 | time=1358.3987
[Wednesday/December 04/12/2024 17:00:46] /media/Series/JUSTICE LEAGUE Cartoon Shows - 2001-2013 - 720p x264/02. Justice League UNLIMITED (Complete Series - 720p HD)/Season 1 (2004)/Justice League Unlimited - S01 E08 - The Return (720p).m4v | length=1388.8040666667 | time=708.49945555556
[Wednesday/December 04/12/2024 22:12:11] /media/Series/JUSTICE LEAGUE Cartoon Shows - 2001-2013 - 720p x264/02. Justice League UNLIMITED (Complete Series - 720p HD)/Season 1 (2004)/Justice League Unlimited - S01 E08 - The Return (720p).m4v | length=1388.8040666667 | time=633.71641111111
[Thursday/December 05/12/2024 13:14:08] /media/Series/JUSTICE LEAGUE Cartoon Shows - 2001-2013 - 720p x264/02. Justice League UNLIMITED (Complete Series - 720p HD)/Season 1 (2004)/Justice League Unlimited - S01 E08 - The Return (720p).m4v | length=1388.8040666667 | time=1361.6936666667
[Thursday/December 05/12/2024 13:29:06] /media/Series/JUSTICE LEAGUE Cartoon Shows - 2001-2013 - 720p x264/02. Justice League UNLIMITED (Complete Series - 720p HD)/Season 1 (2004)/Justice League Unlimited - S01 E09 - Ultimatum (720p).m4v | length=1392.3075666667 | time=1365.6976666667
[Thursday/December 05/12/2024 13:40:07] /media/Series/JUSTICE LEAGUE Cartoon Shows - 2001-2013 - 720p x264/02. Justice League UNLIMITED (Complete Series - 720p HD)/Season 1 (2004)/Justice League Unlimited - S01 E10 - Dark Heart (720p).m4v | length=1371.7036666667 | time=1355.5208333333
[Thursday/December 05/12/2024 13:56:04] /media/Series/JUSTICE LEAGUE Cartoon Shows - 2001-2013 - 720p x264/02. Justice League UNLIMITED (Complete Series - 720p HD)/Season 1 (2004)/Justice League Unlimited - S01 E11 - Wake the Dead (720p).m4v | length=1383.7013333333 | time=1356.9389111111
